status	global_launch_index	phase	decode_step	normalized_kernel_family	semantic_category	exact_implementation	grid	block	duration_ns	validation_rule
PROVISIONAL_PRE_GATE	18752	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	32,1,1	32,4,1	2912	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18765	DECODE	17	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	2944	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18772	DECODE	17	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2048	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18776	DECODE	17	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	1024	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18777	DECODE	17	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	4,1,1	128,1,1	1440	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18778	DECODE	17	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2176	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18787	DECODE	17	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2,1,1	128,1,1	960	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18791	DECODE	17	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	4,1,1	128,1,1	1344	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18796	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	32,1,1	32,4,1	3200	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18797	DECODE	17	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	2,1,1	128,1,1	1888	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18798	DECODE	17	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1856	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18799	DECODE	17	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	1952	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18813	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	32,4,1	4416	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18815	DECODE	17	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2048	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18820	DECODE	17	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	4,1,1	128,1,1	1440	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18823	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	1216,1,1	16,4,1	16160	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18827	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	16,4,1	15136	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18837	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	32,4,1	4512	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18838	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	32,1,1	32,4,1	2944	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18841	DECODE	17	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1857	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18845	DECODE	17	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1280	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18857	DECODE	17	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18861	DECODE	17	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18868	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	1216,1,1	16,4,1	16064	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18880	DECODE	17	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	18992,1,1	8,8,1	409409	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18882	DECODE	18	OTHER_EXACT_IMPLEMENTATION	UNKNOWN	void at::native::<unnamed>::indexSelectSmallIndex<c10::Half, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)	7,1,1	128,1,1	1824	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18883	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)	1,1,1	64,1,1	896	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18896	DECODE	18	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	960	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18904	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	2,1,1	128,1,1	1888	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18905	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1856	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18909	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1248	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18910	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1312	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18915	DECODE	18	COPY_KERNEL	UNKNOWN	void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	152,2,1	512,1,1	3712	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18916	DECODE	18	AT_NATIVE_ELEMENTWISE	COPY_LAYOUT	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	3616,1,1	128,1,1	7008	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18917	DECODE	18	AT_NATIVE_ELEMENTWISE	COPY_LAYOUT	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	3616,1,1	128,1,1	6944	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18923	DECODE	18	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18924	DECODE	18	AT_NATIVE_REDUCE	ELEMENTWISE	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	1,1,1	128,1,1	2240	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18927	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	4,1,1	128,1,1	1440	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18930	DECODE	18	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	1216,1,1	16,4,1	16128	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18933	DECODE	18	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	10,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18943	DECODE	18	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	1120	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18945	DECODE	18	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	32,1,1	32,4,1	3136	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18950	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	2,1,1	128,1,1	1792	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18951	DECODE	18	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	992	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18960	DECODE	18	AT_NATIVE_ELEMENTWISE	COPY_LAYOUT	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	3616,1,1	128,1,1	7008	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18976	DECODE	18	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	10,1,1	128,1,1	1024	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18977	DECODE	18	CUBLAS_GEMV	UNKNOWN	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	16,4,1	15232	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18979	DECODE	18	AT_NATIVE_UNROLLED_ELEMENTWISE	COPY_LAYOUT	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	2016	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18982	DECODE	18	AT_NATIVE_VECTORIZED_ELEMENTWISE	ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	960	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18991	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1824	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
PROVISIONAL_PRE_GATE	18993	DECODE	18	AT_NATIVE_ELEMENTWISE	ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	2,1,1	128,1,1	1792	HASH_HOLDOUT_NOT_USED_FOR_SELECTION_OR_TUNING
